int;string;money
238376717;abc qwertyqwertyqwerty xxxxxxxxxx;473511749.40
344775807;abc qwertyqwertyqwerty xxxxxxxxxx;539993961.32
-328868792;abc qwertyqwertyqwerty xxxxxxxxxx;762139185.09
314693858;abc qwertyqwertyqwerty xxxxxxxxxx;968052510.72
-304520923;abc qwertyqwertyqwerty xxxxxxxxxx;33373497.11
184794843;abc qwertyqwertyqwerty xxxxxxxxxx;481262952.32
-14408514;abc qwertyqwertyqwerty xxxxxxxxxx;760878191.36
397625135;abc qwertyqwertyqwerty xxxxxxxxxx;990898363.59
20051937;abc qwertyqwertyqwerty xxxxxxxxxx;581780415.89
-173595240;abc qwertyqwertyqwerty xxxxxxxxxx;84577285.04
108533688;abc qwertyqwertyqwerty xxxxxxxxxx;646871643.92
318038561;abc qwertyqwertyqwerty xxxxxxxxxx;386265733.13
100364308;abc qwertyqwertyqwerty xxxxxxxxxx;139388247.77
-312171879;abc qwertyqwertyqwerty xxxxxxxxxx;706060736.56
50789885;abc qwertyqwertyqwerty xxxxxxxxxx;120832170.54
-107017592;abc qwertyqwertyqwerty xxxxxxxxxx;59274026.67
121768974;abc qwertyqwertyqwerty xxxxxxxxxx;951331721.03
102328199;abc qwertyqwertyqwerty xxxxxxxxxx;460362327.71
217296643;abc qwertyqwertyqwerty xxxxxxxxxx;170652959.56
350811605;abc qwertyqwertyqwerty xxxxxxxxxx;51995575.13
350554771;abc qwertyqwertyqwerty xxxxxxxxxx;740857208.01
-100128831;abc qwertyqwertyqwerty xxxxxxxxxx;333029201.63
444322585;abc qwertyqwertyqwerty xxxxxxxxxx;758472368.82
-487433431;abc qwertyqwertyqwerty xxxxxxxxxx;133071524.79
-493958154;abc qwertyqwertyqwerty xxxxxxxxxx;135858411.49
55246361;abc qwertyqwertyqwerty xxxxxxxxxx;9734823.96
417993944;abc qwertyqwertyqwerty xxxxxxxxxx;941040534.58
-359745838;abc qwertyqwertyqwerty xxxxxxxxxx;741679087.15
397666909;abc qwertyqwertyqwerty xxxxxxxxxx;310277977.99
78163432;abc qwertyqwertyqwerty xxxxxxxxxx;775067675.23
-171689012;abc qwertyqwertyqwerty xxxxxxxxxx;521082543.46
300618509;abc qwertyqwertyqwerty xxxxxxxxxx;27977876.62
-29563104;abc qwertyqwertyqwerty xxxxxxxxxx;202580209.54
-328793089;abc qwertyqwertyqwerty xxxxxxxxxx;356714153.61
15224290;abc qwertyqwertyqwerty xxxxxxxxxx;877613845.25
-184023163;abc qwertyqwertyqwerty xxxxxxxxxx;819934095.54
119226014;abc qwertyqwertyqwerty xxxxxxxxxx;252194137.54
-334273485;abc qwertyqwertyqwerty xxxxxxxxxx;143746576.43
-282374537;abc qwertyqwertyqwerty xxxxxxxxxx;91804744.35
342144330;abc qwertyqwertyqwerty xxxxxxxxxx;425054725.43
-326044202;abc qwertyqwertyqwerty xxxxxxxxxx;493394828.58
454480125;abc qwertyqwertyqwerty xxxxxxxxxx;162670455.91
-70048987;abc qwertyqwertyqwerty xxxxxxxxxx;623253232.15
116407655;abc qwertyqwertyqwerty xxxxxxxxxx;599363782.48
-399517650;abc qwertyqwertyqwerty xxxxxxxxxx;322320310.75
-214173341;abc qwertyqwertyqwerty xxxxxxxxxx;821720980.41
-291852273;abc qwertyqwertyqwerty xxxxxxxxxx;460802876.28
-282529240;abc qwertyqwertyqwerty xxxxxxxxxx;318671315.98
236138529;abc qwertyqwertyqwerty xxxxxxxxxx;44829645.58
297280324;abc qwertyqwertyqwerty xxxxxxxxxx;597979006.11
318321058;abc qwertyqwertyqwerty xxxxxxxxxx;399803091.53
117910728;abc qwertyqwertyqwerty xxxxxxxxxx;612123443.00
-333076527;abc qwertyqwertyqwerty xxxxxxxxxx;620632103.74
20350148;abc qwertyqwertyqwerty xxxxxxxxxx;439071688.99
475830586;abc qwertyqwertyqwerty xxxxxxxxxx;959448244.68
-11884080;abc qwertyqwertyqwerty xxxxxxxxxx;258069823.22
-425768210;abc qwertyqwertyqwerty xxxxxxxxxx;286629644.58
-416666511;abc qwertyqwertyqwerty xxxxxxxxxx;998129994.15
131455720;abc qwertyqwertyqwerty xxxxxxxxxx;401248529.15
-359764852;abc qwertyqwertyqwerty xxxxxxxxxx;877076976.01
459019178;abc qwertyqwertyqwerty xxxxxxxxxx;413273464.44
-34236781;abc qwertyqwertyqwerty xxxxxxxxxx;602881563.17
-364102488;abc qwertyqwertyqwerty xxxxxxxxxx;741093734.69
375255407;abc qwertyqwertyqwerty xxxxxxxxxx;487411040.79
487988606;abc qwertyqwertyqwerty xxxxxxxxxx;390372332.59
152777267;abc qwertyqwertyqwerty xxxxxxxxxx;993370421.83
418512201;abc qwertyqwertyqwerty xxxxxxxxxx;161694008.14
-493394939;abc qwertyqwertyqwerty xxxxxxxxxx;867260269.73
-254427839;abc qwertyqwertyqwerty xxxxxxxxxx;359759302.35
-81726449;abc qwertyqwertyqwerty xxxxxxxxxx;497982927.86
424892039;abc qwertyqwertyqwerty xxxxxxxxxx;302354033.79
232027476;abc qwertyqwertyqwerty xxxxxxxxxx;328677775.22
66310884;abc qwertyqwertyqwerty xxxxxxxxxx;409769908.54
-259030513;abc qwertyqwertyqwerty xxxxxxxxxx;738307377.58
20060823;abc qwertyqwertyqwerty xxxxxxxxxx;25635591.39
-366487311;abc qwertyqwertyqwerty xxxxxxxxxx;336683394.22
236649311;abc qwertyqwertyqwerty xxxxxxxxxx;474738734.64
-216358489;abc qwertyqwertyqwerty xxxxxxxxxx;216046830.31
-356378287;abc qwertyqwertyqwerty xxxxxxxxxx;31872748.78
146245088;abc qwertyqwertyqwerty xxxxxxxxxx;275788028.19
55711249;abc qwertyqwertyqwerty xxxxxxxxxx;819880165.22
-347777083;abc qwertyqwertyqwerty xxxxxxxxxx;917821568.80
-423829202;abc qwertyqwertyqwerty xxxxxxxxxx;363121054.88
233177698;abc qwertyqwertyqwerty xxxxxxxxxx;902207122.22
267687595;abc qwertyqwertyqwerty xxxxxxxxxx;828499569.78
278141161;abc qwertyqwertyqwerty xxxxxxxxxx;339096090.24
155129082;abc qwertyqwertyqwerty xxxxxxxxxx;437693405.35
-468575883;abc qwertyqwertyqwerty xxxxxxxxxx;599083599.72
76166129;abc qwertyqwertyqwerty xxxxxxxxxx;282440366.75
250026901;abc qwertyqwertyqwerty xxxxxxxxxx;452420121.71
-489377721;abc qwertyqwertyqwerty xxxxxxxxxx;335372753.00
357510293;abc qwertyqwertyqwerty xxxxxxxxxx;742290807.57
-329446605;abc qwertyqwertyqwerty xxxxxxxxxx;156891238.38
224144987;abc qwertyqwertyqwerty xxxxxxxxxx;571122720.42
-423943218;abc qwertyqwertyqwerty xxxxxxxxxx;351404946.66
430880862;abc qwertyqwertyqwerty xxxxxxxxxx;889883463.05
307974976;abc qwertyqwertyqwerty xxxxxxxxxx;195646322.65
-386412124;abc qwertyqwertyqwerty xxxxxxxxxx;175786842.96
459023966;abc qwertyqwertyqwerty xxxxxxxxxx;75111906.95
-380456100;abc qwertyqwertyqwerty xxxxxxxxxx;681672971.45
121839449;abc qwertyqwertyqwerty xxxxxxxxxx;148928342.94
-305142952;abc qwertyqwertyqwerty xxxxxxxxxx;697009009.82
-339517729;abc qwertyqwertyqwerty xxxxxxxxxx;352577947.19
-264092479;abc qwertyqwertyqwerty xxxxxxxxxx;335866559.25
-130298271;abc qwertyqwertyqwerty xxxxxxxxxx;140543667.32
-396634419;abc qwertyqwertyqwerty xxxxxxxxxx;129872841.16
-451806227;abc qwertyqwertyqwerty xxxxxxxxxx;808764849.91
-326693014;abc qwertyqwertyqwerty xxxxxxxxxx;741134974.28
-195405375;abc qwertyqwertyqwerty xxxxxxxxxx;687079202.79
209840163;abc qwertyqwertyqwerty xxxxxxxxxx;561155084.28
347914393;abc qwertyqwertyqwerty xxxxxxxxxx;145858214.42
-30183884;abc qwertyqwertyqwerty xxxxxxxxxx;548159702.72
146267985;abc qwertyqwertyqwerty xxxxxxxxxx;696951287.05
219603782;abc qwertyqwertyqwerty xxxxxxxxxx;916725384.94
-309390805;abc qwertyqwertyqwerty xxxxxxxxxx;27496019.18
194053712;abc qwertyqwertyqwerty xxxxxxxxxx;401424706.62
20543833;abc qwertyqwertyqwerty xxxxxxxxxx;138831499.64
-12131242;abc qwertyqwertyqwerty xxxxxxxxxx;423301162.32
439988343;abc qwertyqwertyqwerty xxxxxxxxxx;492094768.58
102683122;abc qwertyqwertyqwerty xxxxxxxxxx;934349231.30
11115532;abc qwertyqwertyqwerty xxxxxxxxxx;858772410.50
366338956;abc qwertyqwertyqwerty xxxxxxxxxx;794254339.79
-379628896;abc qwertyqwertyqwerty xxxxxxxxxx;97419366.89
105758542;abc qwertyqwertyqwerty xxxxxxxxxx;765631787.07
18661840;abc qwertyqwertyqwerty xxxxxxxxxx;190431180.55
-317324110;abc qwertyqwertyqwerty xxxxxxxxxx;132517409.68
-429796287;abc qwertyqwertyqwerty xxxxxxxxxx;5865622.04
357716815;abc qwertyqwertyqwerty xxxxxxxxxx;429093891.08
-205410820;abc qwertyqwertyqwerty xxxxxxxxxx;253062255.74
-423329446;abc qwertyqwertyqwerty xxxxxxxxxx;192504029.38
-109281015;abc qwertyqwertyqwerty xxxxxxxxxx;99714457.91
138176080;abc qwertyqwertyqwerty xxxxxxxxxx;923374905.25
-153174834;abc qwertyqwertyqwerty xxxxxxxxxx;15920643.41
429248223;abc qwertyqwertyqwerty xxxxxxxxxx;953060512.85
-489447781;abc qwertyqwertyqwerty xxxxxxxxxx;541153214.33
464945080;abc qwertyqwertyqwerty xxxxxxxxxx;333075823.45
-8423201;abc qwertyqwertyqwerty xxxxxxxxxx;379740613.60
439752537;abc qwertyqwertyqwerty xxxxxxxxxx;883373549.72
60981559;abc qwertyqwertyqwerty xxxxxxxxxx;562746711.09
423182934;abc qwertyqwertyqwerty xxxxxxxxxx;825217237.27
59266766;abc qwertyqwertyqwerty xxxxxxxxxx;612749795.47
474105592;abc qwertyqwertyqwerty xxxxxxxxxx;592431156.15
85616555;abc qwertyqwertyqwerty xxxxxxxxxx;994003241.13
331353329;abc qwertyqwertyqwerty xxxxxxxxxx;50358705.14
372135284;abc qwertyqwertyqwerty xxxxxxxxxx;390963600.41
491546665;abc qwertyqwertyqwerty xxxxxxxxxx;635020795.35
213325183;abc qwertyqwertyqwerty xxxxxxxxxx;266648837.44
180114372;abc qwertyqwertyqwerty xxxxxxxxxx;914879314.60
-310352900;abc qwertyqwertyqwerty xxxxxxxxxx;613376451.36
165179067;abc qwertyqwertyqwerty xxxxxxxxxx;942312131.33
334663315;abc qwertyqwertyqwerty xxxxxxxxxx;712006193.56
36178235;abc qwertyqwertyqwerty xxxxxxxxxx;751672205.59
120575327;abc qwertyqwertyqwerty xxxxxxxxxx;513625565.26
-154181378;abc qwertyqwertyqwerty xxxxxxxxxx;24381317.45
61586467;abc qwertyqwertyqwerty xxxxxxxxxx;934773340.44
-147340064;abc qwertyqwertyqwerty xxxxxxxxxx;245498482.55
157010782;abc qwertyqwertyqwerty xxxxxxxxxx;823513534.44
-127677326;abc qwertyqwertyqwerty xxxxxxxxxx;20863536.66
-252048516;abc qwertyqwertyqwerty xxxxxxxxxx;379864331.08
-226451704;abc qwertyqwertyqwerty xxxxxxxxxx;608917479.34
469666074;abc qwertyqwertyqwerty xxxxxxxxxx;332340158.64
-346892123;abc qwertyqwertyqwerty xxxxxxxxxx;984971993.41
192423634;abc qwertyqwertyqwerty xxxxxxxxxx;353055883.80
-196866197;abc qwertyqwertyqwerty xxxxxxxxxx;97348311.29
-16562221;abc qwertyqwertyqwerty xxxxxxxxxx;130158035.16
245038453;abc qwertyqwertyqwerty xxxxxxxxxx;63135477.07
-419736667;abc qwertyqwertyqwerty xxxxxxxxxx;583201188.94
25570269;abc qwertyqwertyqwerty xxxxxxxxxx;876363940.56
-200253490;abc qwertyqwertyqwerty xxxxxxxxxx;981666595.40
-272526461;abc qwertyqwertyqwerty xxxxxxxxxx;608182929.44
80499048;abc qwertyqwertyqwerty xxxxxxxxxx;641250654.74
-497040177;abc qwertyqwertyqwerty xxxxxxxxxx;581677480.36
-50655606;abc qwertyqwertyqwerty xxxxxxxxxx;294859491.92
45706650;abc qwertyqwertyqwerty xxxxxxxxxx;492609611.63
279933644;abc qwertyqwertyqwerty xxxxxxxxxx;376833702.97
-306627345;abc qwertyqwertyqwerty xxxxxxxxxx;345854655.41
-204661499;abc qwertyqwertyqwerty xxxxxxxxxx;162702182.10
-488435174;abc qwertyqwertyqwerty xxxxxxxxxx;790954644.36
394639792;abc qwertyqwertyqwerty xxxxxxxxxx;583025165.51
-164285902;abc qwertyqwertyqwerty xxxxxxxxxx;102997456.13
-282333210;abc qwertyqwertyqwerty xxxxxxxxxx;114139495.52
-450011592;abc qwertyqwertyqwerty xxxxxxxxxx;488709061.93
355263920;abc qwertyqwertyqwerty xxxxxxxxxx;982782087.81
148456251;abc qwertyqwertyqwerty xxxxxxxxxx;902325591.15
-24348921;abc qwertyqwertyqwerty xxxxxxxxxx;925428019.20
-257028573;abc qwertyqwertyqwerty xxxxxxxxxx;903045967.53
159555054;abc qwertyqwertyqwerty xxxxxxxxxx;549665652.50
309810133;abc qwertyqwertyqwerty xxxxxxxxxx;257591353.13
-333340764;abc qwertyqwertyqwerty xxxxxxxxxx;906701496.30
378226829;abc qwertyqwertyqwerty xxxxxxxxxx;618151533.53
350322486;abc qwertyqwertyqwerty xxxxxxxxxx;751368388.52
-433919924;abc qwertyqwertyqwerty xxxxxxxxxx;754533265.02
183780987;abc qwertyqwertyqwerty xxxxxxxxxx;478745243.01
278789715;abc qwertyqwertyqwerty xxxxxxxxxx;375105494.09
-31003101;abc qwertyqwertyqwerty xxxxxxxxxx;688459470.75
-40982879;abc qwertyqwertyqwerty xxxxxxxxxx;84372024.15
266640437;abc qwertyqwertyqwerty xxxxxxxxxx;943755603.02
-84093641;abc qwertyqwertyqwerty xxxxxxxxxx;293231555.27
275256449;abc qwertyqwertyqwerty xxxxxxxxxx;743606769.08
-247198598;abc qwertyqwertyqwerty xxxxxxxxxx;802710588.72
-144623291;abc qwertyqwertyqwerty xxxxxxxxxx;81740483.94
-396789365;abc qwertyqwertyqwerty xxxxxxxxxx;966220593.54
-150472625;abc qwertyqwertyqwerty xxxxxxxxxx;214290576.01
-297757245;abc qwertyqwertyqwerty xxxxxxxxxx;892306181.55
148081656;abc qwertyqwertyqwerty xxxxxxxxxx;748015265.64
-218830498;abc qwertyqwertyqwerty xxxxxxxxxx;489544371.57
461042186;abc qwertyqwertyqwerty xxxxxxxxxx;993339081.46
79016418;abc qwertyqwertyqwerty xxxxxxxxxx;377560492.34
326878403;abc qwertyqwertyqwerty xxxxxxxxxx;70599300.98
87265984;abc qwertyqwertyqwerty xxxxxxxxxx;847800850.43
-242193067;abc qwertyqwertyqwerty xxxxxxxxxx;897718636.08
-338973285;abc qwertyqwertyqwerty xxxxxxxxxx;907496530.00
-39605062;abc qwertyqwertyqwerty xxxxxxxxxx;525607035.18
367373870;abc qwertyqwertyqwerty xxxxxxxxxx;913715841.81
65650618;abc qwertyqwertyqwerty xxxxxxxxxx;187206024.76
328167623;abc qwertyqwertyqwerty xxxxxxxxxx;383477625.86
-116467534;abc qwertyqwertyqwerty xxxxxxxxxx;693743402.42
-154797897;abc qwertyqwertyqwerty xxxxxxxxxx;19473438.38
272316226;abc qwertyqwertyqwerty xxxxxxxxxx;569662059.57
394558517;abc qwertyqwertyqwerty xxxxxxxxxx;434290791.93
304576314;abc qwertyqwertyqwerty xxxxxxxxxx;642890763.29
-178090447;abc qwertyqwertyqwerty xxxxxxxxxx;641532856.09
-236979416;abc qwertyqwertyqwerty xxxxxxxxxx;167619280.33
-421312431;abc qwertyqwertyqwerty xxxxxxxxxx;522016260.94
-264773196;abc qwertyqwertyqwerty xxxxxxxxxx;857379612.26
279138016;abc qwertyqwertyqwerty xxxxxxxxxx;977199294.87
-394559897;abc qwertyqwertyqwerty xxxxxxxxxx;388550986.87
-230126955;abc qwertyqwertyqwerty xxxxxxxxxx;407875558.96
-381558660;abc qwertyqwertyqwerty xxxxxxxxxx;834832463.55
16595463;abc qwertyqwertyqwerty xxxxxxxxxx;225917259.16
-196506329;abc qwertyqwertyqwerty xxxxxxxxxx;803002345.65
167568117;abc qwertyqwertyqwerty xxxxxxxxxx;666040736.10
-193252221;abc qwertyqwertyqwerty xxxxxxxxxx;582251272.33
75990862;abc qwertyqwertyqwerty xxxxxxxxxx;753273893.73
361786425;abc qwertyqwertyqwerty xxxxxxxxxx;613268258.95
329215946;abc qwertyqwertyqwerty xxxxxxxxxx;795717180.89
104420936;abc qwertyqwertyqwerty xxxxxxxxxx;849169274.69
407291155;abc qwertyqwertyqwerty xxxxxxxxxx;577334795.66
203453444;abc qwertyqwertyqwerty xxxxxxxxxx;807570670.40
-416402069;abc qwertyqwertyqwerty xxxxxxxxxx;942879064.41
113757126;abc qwertyqwertyqwerty xxxxxxxxxx;74121355.35
-487923046;abc qwertyqwertyqwerty xxxxxxxxxx;985686990.37
-338578411;abc qwertyqwertyqwerty xxxxxxxxxx;437235950.18
-154689456;abc qwertyqwertyqwerty xxxxxxxxxx;439254704.62
131054010;abc qwertyqwertyqwerty xxxxxxxxxx;659783154.26
406712441;abc qwertyqwertyqwerty xxxxxxxxxx;455712343.01
231678170;abc qwertyqwertyqwerty xxxxxxxxxx;349127063.18
61511652;abc qwertyqwertyqwerty xxxxxxxxxx;466673762.08
104944299;abc qwertyqwertyqwerty xxxxxxxxxx;793335825.60
-312957568;abc qwertyqwertyqwerty xxxxxxxxxx;47592746.36
18965209;abc qwertyqwertyqwerty xxxxxxxxxx;569689994.69
5463331;abc qwertyqwertyqwerty xxxxxxxxxx;511236001.86
-27268109;abc qwertyqwertyqwerty xxxxxxxxxx;330717621.47
174242238;abc qwertyqwertyqwerty xxxxxxxxxx;921946651.16
400295508;abc qwertyqwertyqwerty xxxxxxxxxx;860907248.32
6634506;abc qwertyqwertyqwerty xxxxxxxxxx;492929487.35
-60585847;abc qwertyqwertyqwerty xxxxxxxxxx;662955755.49
439906189;abc qwertyqwertyqwerty xxxxxxxxxx;391011483.78
-410782335;abc qwertyqwertyqwerty xxxxxxxxxx;808456769.13
-487125935;abc qwertyqwertyqwerty xxxxxxxxxx;753862230.64
-365397816;abc qwertyqwertyqwerty xxxxxxxxxx;674926231.00
-321691890;abc qwertyqwertyqwerty xxxxxxxxxx;585009293.63
-258585028;abc qwertyqwertyqwerty xxxxxxxxxx;113066565.59
341531196;abc qwertyqwertyqwerty xxxxxxxxxx;125133758.86
-335489569;abc qwertyqwertyqwerty xxxxxxxxxx;981217340.72
-75146011;abc qwertyqwertyqwerty xxxxxxxxxx;957811253.37
452050512;abc qwertyqwertyqwerty xxxxxxxxxx;232901754.70
-497174272;abc qwertyqwertyqwerty xxxxxxxxxx;957884051.48
449994689;abc qwertyqwertyqwerty xxxxxxxxxx;386937406.52
130794054;abc qwertyqwertyqwerty xxxxxxxxxx;253019318.48
-46266690;abc qwertyqwertyqwerty xxxxxxxxxx;670213835.17
180453776;abc qwertyqwertyqwerty xxxxxxxxxx;922949339.54
-12085949;abc qwertyqwertyqwerty xxxxxxxxxx;797866512.52
-169769823;abc qwertyqwertyqwerty xxxxxxxxxx;8729424.77
-187050527;abc qwertyqwertyqwerty xxxxxxxxxx;198515471.61
275087964;abc qwertyqwertyqwerty xxxxxxxxxx;359636899.70
-329581951;abc qwertyqwertyqwerty xxxxxxxxxx;364996851.64
-473116745;abc qwertyqwertyqwerty xxxxxxxxxx;981446952.13
490821790;abc qwertyqwertyqwerty xxxxxxxxxx;490562106.97
203836710;abc qwertyqwertyqwerty xxxxxxxxxx;267506786.41
-476231391;abc qwertyqwertyqwerty xxxxxxxxxx;442368299.41
-451923479;abc qwertyqwertyqwerty xxxxxxxxxx;901540317.79
-199501110;abc qwertyqwertyqwerty xxxxxxxxxx;317094571.78
445614844;abc qwertyqwertyqwerty xxxxxxxxxx;228604567.30
-131927825;abc qwertyqwertyqwerty xxxxxxxxxx;832925333.99
-307742212;abc qwertyqwertyqwerty xxxxxxxxxx;49673347.16
220173504;abc qwertyqwertyqwerty xxxxxxxxxx;797650843.69
-398978613;abc qwertyqwertyqwerty xxxxxxxxxx;554497421.76
-249996208;abc qwertyqwertyqwerty xxxxxxxxxx;86113365.15
375274324;abc qwertyqwertyqwerty xxxxxxxxxx;109453375.27
394390850;abc qwertyqwertyqwerty xxxxxxxxxx;404564841.13
197189992;abc qwertyqwertyqwerty xxxxxxxxxx;288329793.81
215748303;abc qwertyqwertyqwerty xxxxxxxxxx;661290881.05
483178186;abc qwertyqwertyqwerty xxxxxxxxxx;792253192.98
35654425;abc qwertyqwertyqwerty xxxxxxxxxx;88660179.45
30566151;abc qwertyqwertyqwerty xxxxxxxxxx;796010758.97
84704217;abc qwertyqwertyqwerty xxxxxxxxxx;386116770.50
265872407;abc qwertyqwertyqwerty xxxxxxxxxx;557084524.24
-233301214;abc qwertyqwertyqwerty xxxxxxxxxx;321855616.93
170126408;abc qwertyqwertyqwerty xxxxxxxxxx;681508445.22
161158206;abc qwertyqwertyqwerty xxxxxxxxxx;841248554.70
-132031574;abc qwertyqwertyqwerty xxxxxxxxxx;96953190.98
-49536733;abc qwertyqwertyqwerty xxxxxxxxxx;678514528.69
-43194848;abc qwertyqwertyqwerty xxxxxxxxxx;503329306.43
431600773;abc qwertyqwertyqwerty xxxxxxxxxx;223136433.06
286534985;abc qwertyqwertyqwerty xxxxxxxxxx;272751625.70
-88114870;abc qwertyqwertyqwerty xxxxxxxxxx;680820300.78
308063390;abc qwertyqwertyqwerty xxxxxxxxxx;619371211.72
-107464590;abc qwertyqwertyqwerty xxxxxxxxxx;758780700.46
377206861;abc qwertyqwertyqwerty xxxxxxxxxx;998756828.95
450201536;abc qwertyqwertyqwerty xxxxxxxxxx;805725651.21
-441522666;abc qwertyqwertyqwerty xxxxxxxxxx;253758659.35
306185109;abc qwertyqwertyqwerty xxxxxxxxxx;163649347.37
201700578;abc qwertyqwertyqwerty xxxxxxxxxx;842688319.56
-225270707;abc qwertyqwertyqwerty xxxxxxxxxx;806430282.87
-34522544;abc qwertyqwertyqwerty xxxxxxxxxx;946525454.59
151052875;abc qwertyqwertyqwerty xxxxxxxxxx;594362475.77
127740992;abc qwertyqwertyqwerty xxxxxxxxxx;650370316.03
-320004928;abc qwertyqwertyqwerty xxxxxxxxxx;434752431.47
224333961;abc qwertyqwertyqwerty xxxxxxxxxx;274004519.42
277005127;abc qwertyqwertyqwerty xxxxxxxxxx;973994784.97
196018903;abc qwertyqwertyqwerty xxxxxxxxxx;712114982.75
312117803;abc qwertyqwertyqwerty xxxxxxxxxx;583243565.23
-283466473;abc qwertyqwertyqwerty xxxxxxxxxx;280271955.71
-205749311;abc qwertyqwertyqwerty xxxxxxxxxx;337286791.68
-122911630;abc qwertyqwertyqwerty xxxxxxxxxx;873074187.05
-181157176;abc qwertyqwertyqwerty xxxxxxxxxx;315780389.03
445599383;abc qwertyqwertyqwerty xxxxxxxxxx;697008141.39
-94101164;abc qwertyqwertyqwerty xxxxxxxxxx;985133808.57
-159326576;abc qwertyqwertyqwerty xxxxxxxxxx;274799255.30
157776708;abc qwertyqwertyqwerty xxxxxxxxxx;66266597.48
-5989163;abc qwertyqwertyqwerty xxxxxxxxxx;570655676.04
477271969;abc qwertyqwertyqwerty xxxxxxxxxx;654190902.55
-321434430;abc qwertyqwertyqwerty xxxxxxxxxx;337586106.48
89715824;abc qwertyqwertyqwerty xxxxxxxxxx;930348735.92
167208842;abc qwertyqwertyqwerty xxxxxxxxxx;842282913.26
-327830004;abc qwertyqwertyqwerty xxxxxxxxxx;191581772.29
-425410252;abc qwertyqwertyqwerty xxxxxxxxxx;747674192.01
128905762;abc qwertyqwertyqwerty xxxxxxxxxx;590472456.96
-481881652;abc qwertyqwertyqwerty xxxxxxxxxx;65896389.57
-164987564;abc qwertyqwertyqwerty xxxxxxxxxx;767375026.87
-319471109;abc qwertyqwertyqwerty xxxxxxxxxx;411932976.98
-466626277;abc qwertyqwertyqwerty xxxxxxxxxx;642467061.20
373614940;abc qwertyqwertyqwerty xxxxxxxxxx;648357309.38
-208128702;abc qwertyqwertyqwerty xxxxxxxxxx;637945459.51
-377867476;abc qwertyqwertyqwerty xxxxxxxxxx;581474796.51
307771743;abc qwertyqwertyqwerty xxxxxxxxxx;770406277.54
370463334;abc qwertyqwertyqwerty xxxxxxxxxx;235568960.98
357032443;abc qwertyqwertyqwerty xxxxxxxxxx;683886154.47
-490518902;abc qwertyqwertyqwerty xxxxxxxxxx;246817439.67
81110409;abc qwertyqwertyqwerty xxxxxxxxxx;16611864.45
-88588950;abc qwertyqwertyqwerty xxxxxxxxxx;754950543.04
50721052;abc qwertyqwertyqwerty xxxxxxxxxx;228052187.11
134044824;abc qwertyqwertyqwerty xxxxxxxxxx;661199928.64
170033114;abc qwertyqwertyqwerty xxxxxxxxxx;178044638.45
-173991598;abc qwertyqwertyqwerty xxxxxxxxxx;135807347.66
-279283893;abc qwertyqwertyqwerty xxxxxxxxxx;20937911.63
242989030;abc qwertyqwertyqwerty xxxxxxxxxx;139200239.46
-388229671;abc qwertyqwertyqwerty xxxxxxxxxx;63629938.95
-142860404;abc qwertyqwertyqwerty xxxxxxxxxx;755197801.14
-114510329;abc qwertyqwertyqwerty xxxxxxxxxx;585486523.09
452186719;abc qwertyqwertyqwerty xxxxxxxxxx;276524391.71
-342399921;abc qwertyqwertyqwerty xxxxxxxxxx;263392721.35
36922980;abc qwertyqwertyqwerty xxxxxxxxxx;776598954.13
125555314;abc qwertyqwertyqwerty xxxxxxxxxx;894362039.28
-67250848;abc qwertyqwertyqwerty xxxxxxxxxx;136354745.04
74967594;abc qwertyqwertyqwerty xxxxxxxxxx;268382185.75
-440460;abc qwertyqwertyqwerty xxxxxxxxxx;747799144.76
-272054968;abc qwertyqwertyqwerty xxxxxxxxxx;883416586.38
91254966;abc qwertyqwertyqwerty xxxxxxxxxx;185583828.58
-202695280;abc qwertyqwertyqwerty xxxxxxxxxx;899599097.80
-347982907;abc qwertyqwertyqwerty xxxxxxxxxx;596428015.08
234871570;abc qwertyqwertyqwerty xxxxxxxxxx;581023856.15
11157087;abc qwertyqwertyqwerty xxxxxxxxxx;675278832.38
-480578523;abc qwertyqwertyqwerty xxxxxxxxxx;661838551.31
-161668382;abc qwertyqwertyqwerty xxxxxxxxxx;89547860.44
-275958324;abc qwertyqwertyqwerty xxxxxxxxxx;816792378.18
48271151;abc qwertyqwertyqwerty xxxxxxxxxx;813090474.05
-293148719;abc qwertyqwertyqwerty xxxxxxxxxx;469838434.33
39549338;abc qwertyqwertyqwerty xxxxxxxxxx;108429326.69
-136604273;abc qwertyqwertyqwerty xxxxxxxxxx;851470151.14
237866939;abc qwertyqwertyqwerty xxxxxxxxxx;780670923.56
-241655261;abc qwertyqwertyqwerty xxxxxxxxxx;791205016.40
-193063651;abc qwertyqwertyqwerty xxxxxxxxxx;842383315.87
-363727957;abc qwertyqwertyqwerty xxxxxxxxxx;697715088.61
462493088;abc qwertyqwertyqwerty xxxxxxxxxx;3436355.06
422980392;abc qwertyqwertyqwerty xxxxxxxxxx;437069378.69
-63076593;abc qwertyqwertyqwerty xxxxxxxxxx;944051367.72
-170093200;abc qwertyqwertyqwerty xxxxxxxxxx;426850038.19
204223403;abc qwertyqwertyqwerty xxxxxxxxxx;916021886.18
-108805985;abc qwertyqwertyqwerty xxxxxxxxxx;65253071.97
-91944996;abc qwertyqwertyqwerty xxxxxxxxxx;342303083.06
14320685;abc qwertyqwertyqwerty xxxxxxxxxx;75336148.10
-62316724;abc qwertyqwertyqwerty xxxxxxxxxx;508766062.25
